client_id,date_demande,age,sexe,situation_familiale,nombre_enfants,niveau_etude,type_emploi,secteur_activite,anciennete_emploi,type_contrat,revenu_mensuel,autres_revenus,charges_mensuelles,nombre_dependants,anciennete_banque,solde_moyen,decouvert_frequence,incidents_paiement,historique_credit,type_credit,montant_demande,duree_demande,objet_credit,garanties_physiques,avaliste,domiciliation_salaire,utilisation_mobile_banking,frequence_transactions,epargne_reguliere,participation_tontine,verification_identite,verification_revenus,score_bureaux_credit,region,zone_residence,taux_endettement,ratio_montant_revenu,score_credit,niveau_risque,decision_credit,remboursement_ok
CLI_004548,2025-04-11,34.0,M,divorce,2,secondaire,salarie_public,commerce,5.516700173853804,CDI,248670.5920637058,12765.14127807408,191909.93971459885,2,0.05204904921055209,8162.355388278087,6,0,1,tontine,832291.0853580333,24,urgence,0,1,1,1,12,0,0,1,1,457.6251750779759,Mouila,urbaine,0.7717436071629825,0.278913521180399,302.73186297487297,tres_eleve,revue_manuelle,0
CLI_004549,2025-04-01,39.0,M,marie,0,secondaire,salarie_public,industrie,3.1918276864017847,CDI,781498.3833811984,4624.89166404721,158795.353193487,1,6.15668336291046,94799.03778523246,2,0,1,retraite,671861.1209647999,18,immobilier,1,0,1,1,13,1,0,1,1,494.684536069643,Libreville,urbaine,0.2031934506459881,0.07164240891302866,687.7329079928472,faible,accepte,1
CLI_004550,2025-03-28,32.0,F,marie,2,primaire,salarie_prive,administration,1.0,CDI,557988.832422803,793.1622445863239,152523.22696569914,3,1.8683465328036197,51052.59370312832,3,1,1,consommation,406069.3756031513,6,consommation,0,0,0,1,7,0,0,1,1,494.2198753818918,Libreville,semi_urbaine,0.2733445870295272,0.060644788331453814,433.1393282647149,eleve,revue_manuelle,0
CLI_004551,2025-06-09,48.0,F,marie,2,superieur,salarie_public,administration,2.340177254416784,CDI,577746.0706944576,58039.66449812072,151719.20714520323,0,2.3659674420319834,72984.6733445982,3,0,1,tontine,114661.95801681287,18,equipement,1,0,1,1,14,0,0,1,1,506.7531772233254,Libreville,semi_urbaine,0.2626053466063991,0.016538690010617158,564.2183074113103,moyen,accepte,1
CLI_004552,2025-03-03,43.0,M,veuf,3,primaire,salarie_public,services,3.012327409353321,CDI,189933.42602402586,24526.34212476153,210945.99876148693,1,0.7499499834941292,114204.24401175685,1,0,1,tontine,554199.2489852032,12,consommation,0,0,1,1,11,0,0,1,1,276.10146150677235,Port-Gentil,urbaine,1.0,0.24315504498362983,259.33820357441584,tres_eleve,refuse,0
CLI_004553,2025-06-22,43.0,M,celibataire,2,secondaire,salarie_prive,administration,1.0,CDI,241087.74994726834,35851.926667176245,45680.913829615645,4,3.8581412717493517,105722.5467654281,2,2,1,consommation,1613460.2095370109,18,consommation,0,0,0,1,6,0,0,1,1,754.2030329995464,Port-Gentil,urbaine,0.18947836976207688,0.5577015733517198,382.7523470868574,eleve,revue_manuelle,1
CLI_004554,2024-11-17,25.0,M,marie,0,secondaire,salarie_prive,agriculture,2.99006174667445,CDI,339511.24108542094,6237.255322503368,452904.0373998352,2,0.41867186148114244,79524.90882108208,2,0,0,spot,350221.623310507,18,equipement,1,0,0,1,13,0,1,1,0,517.655236797024,Libreville,urbaine,1.0,0.08596220608946674,371.3792951419658,eleve,revue_manuelle,1
CLI_004555,2025-06-13,34.0,F,marie,1,primaire,salarie_prive,commerce,2.5095959726538593,CDI,111229.06293249449,40452.989232875276,67173.14082120899,0,2.40843576584231,44869.64575615483,0,1,0,consommation,593773.3176347801,6,consommation,1,0,1,1,15,0,0,1,1,800.0,Libreville,semi_urbaine,0.6039171692202129,0.4448577421975468,365.85525513446163,eleve,revue_manuelle,0
CLI_004556,2025-01-05,31.0,M,celibataire,3,secondaire,salarie_prive,services,1.0,CDI,67601.14496447935,14230.408872096708,108748.68088480338,3,0.29806246465610914,6334.6122099435415,1,0,1,tontine,732961.3566115242,12,consommation,0,0,1,1,13,0,0,1,1,478.105500015884,Franceville,semi_urbaine,1.0,0.9035366646978327,200.0,tres_eleve,refuse,0
CLI_004557,2024-07-13,24.0,F,celibataire,0,secondaire,salarie_prive,services,6.4253533887208025,freelance,540327.3733173541,84462.26199324142,226923.43009918684,1,6.009833875076844,18676.55827976506,2,0,1,investissement,1991365.493681497,6,consommation,0,0,0,1,16,0,0,1,1,593.3188264519238,Oyem,urbaine,0.41997396634929757,0.3071232972237208,426.3219039895494,eleve,revue_manuelle,0
CLI_004558,2025-03-29,38.0,M,celibataire,2,superieur,independant,commerce,2.2897501321460405,CDI,92934.15911206804,45469.97421162372,108129.85496992759,4,4.288877133213,24840.86488295937,0,0,1,retraite,591366.8510970703,3,consommation,1,0,0,1,12,1,0,1,1,200.0,Libreville,semi_urbaine,1.0,0.5302740283616176,281.62569418691464,tres_eleve,refuse,0
CLI_004559,2025-02-18,29.0,M,marie,1,secondaire,salarie_public,industrie,2.63387572190902,freelance,237927.34190095298,3239.8588883813973,130639.29081661541,3,4.051569178070187,48406.08375943581,1,0,0,avance_commande,1605703.4504095665,18,consommation,1,1,0,1,19,1,0,1,1,240.98530154349731,Lambarene,urbaine,0.5490722073926223,0.5623927867994558,303.6370363762321,tres_eleve,revue_manuelle,1
CLI_004560,2025-01-01,41.0,F,celibataire,3,superieur,salarie_prive,agriculture,1.0,CDI,528823.4850926723,12098.10857964763,52654.50476047118,1,11.019825132653658,12377.660937433175,2,1,0,avance_facture,1089574.0882838955,24,equipement,0,1,0,0,7,1,1,1,1,603.4934695112086,Libreville,semi_urbaine,0.09956914971589031,0.17169782214648238,623.9326618037172,moyen,accepte,1
CLI_004561,2024-11-13,24.0,M,divorce,2,superieur,salarie_public,industrie,4.888701402963287,CDI,182044.3254892581,13348.72165195021,61109.858432378685,1,0.5297173311508164,32091.318240889326,2,1,1,investissement,1392734.212730642,36,urgence,1,0,1,1,13,0,1,1,1,485.91310511165926,Mouila,urbaine,0.3356866975564399,0.6375435437621955,297.8850598615822,tres_eleve,refuse,0
CLI_004562,2024-10-23,52.0,M,veuf,4,primaire,independant,administration,2.274480816330054,CDI,178557.17598032072,81305.16054586112,49527.051391601206,0,4.942645779664239,194855.57183942402,3,0,1,consommation,710368.5871583624,3,consommation,1,0,1,1,12,0,0,1,1,440.55333994802004,Port-Gentil,urbaine,0.27737362623308803,0.3315318017222739,432.8621823641424,eleve,revue_manuelle,0
CLI_004563,2024-12-17,26.0,M,celibataire,0,primaire,independant,services,1.0,CDI,578979.9470230752,33547.230473259384,146055.58428811133,2,2.3631770879688374,432908.6841789489,2,1,1,avance_commande,923949.019607854,6,consommation,0,0,1,0,11,0,1,1,1,698.2462020230745,Oyem,urbaine,0.2522636319946506,0.13298517855389413,540.9284903845654,moyen,accepte,1
CLI_004564,2024-08-17,37.0,F,marie,3,secondaire,salarie_public,commerce,3.6211190251288823,freelance,555928.4451310261,51595.45507084464,158468.1899549258,3,3.35154005154995,35258.37270813081,3,0,1,investissement,3530235.993862234,18,consommation,1,1,1,1,13,1,0,1,1,407.9534155125501,Libreville,urbaine,0.2850514150568004,0.5291802126666075,526.7087103114391,moyen,accepte,1
CLI_004565,2025-05-06,42.0,F,celibataire,2,secondaire,salarie_prive,commerce,2.013768982467614,CDI,966590.3261252152,33391.35237442464,153832.51490422298,4,1.0417936258989338,10682.392073944868,3,0,1,avance_facture,1358162.9375381854,18,consommation,0,0,1,0,8,0,1,1,1,615.5892775387044,Oyem,urbaine,0.15914965290506644,0.1170922589806543,554.6372960808102,moyen,accepte,1
CLI_004566,2024-07-25,29.0,F,celibataire,0,secondaire,salarie_prive,services,1.2223724635433975,CDI,238414.46223324427,26063.98186426657,135241.29470136837,1,2.912631364368983,34487.30611157305,2,1,1,avance_facture,527372.2892657408,6,consommation,0,0,0,1,13,0,1,1,1,532.4354984702259,Lambarene,semi_urbaine,0.5672528983122672,0.1843331581502401,313.00162321291623,tres_eleve,revue_manuelle,0
CLI_004567,2025-06-23,43.0,F,marie,0,primaire,salarie_prive,industrie,7.637093351127894,CDI,57026.44476229473,86709.35287863637,191100.3043342351,2,2.4973982055030195,120528.2408992313,1,0,1,tontine,901541.1750733417,24,consommation,1,0,1,1,17,1,0,1,1,432.72192821413057,Mouila,semi_urbaine,1.0,1.317431440260255,316.87209818493034,tres_eleve,revue_manuelle,0
CLI_004568,2025-03-07,22.0,F,marie,1,secondaire,salarie_public,commerce,5.165771816339818,CDI,292331.751420541,86485.6479760283,304191.22471462446,0,2.700983440633783,11352.390366458405,3,0,0,consommation,271414.9862388667,6,equipement,1,0,1,0,9,1,0,1,1,583.0393434645498,Mouila,rurale,1.0,0.07737071122106062,401.99210168705815,eleve,revue_manuelle,0
CLI_004569,2024-12-30,49.0,M,divorce,3,secondaire,salarie_prive,services,1.0,CDI,279547.9824537019,92097.93273924083,24331.558506014026,1,0.8281246935709085,48836.12032214536,2,0,1,tontine,929269.7686721979,6,urgence,1,0,1,1,6,1,1,1,1,700.952967792784,Libreville,rurale,0.0870389343984758,0.27701558319125097,553.1225096092077,moyen,accepte,1
CLI_004570,2024-10-31,35.0,M,marie,3,secondaire,salarie_public,services,3.59823112035435,freelance,107701.18842130384,157280.96722046332,323321.39702985494,2,0.6059048211815216,49861.21821697589,0,0,1,consommation,224154.96919870688,18,consommation,1,0,0,1,11,0,0,1,1,611.1537859670455,Libreville,urbaine,1.0,0.17343894752106553,258.88766620891107,tres_eleve,refuse,0
CLI_004571,2024-09-07,29.0,F,marie,1,secondaire,independant,agriculture,0.5667144376184977,freelance,365333.46121138975,20086.70334684015,128777.22062124476,1,4.286360248988833,21176.989852082268,3,0,1,consommation,909740.8048736622,3,investissement,0,0,1,1,12,0,1,1,1,613.2540443897173,Lambarene,urbaine,0.3524922688281529,0.20751379708853324,434.3239182804025,eleve,revue_manuelle,1
CLI_004572,2024-11-22,32.0,F,celibataire,2,superieur,independant,services,1.0,CDI,103757.48365040767,61298.405108319566,267685.4857382906,1,1.0528309837951229,14957.034572873783,3,0,0,spot,681842.0567967632,3,consommation,0,0,1,1,9,0,1,1,1,459.63200353218576,Oyem,rurale,1.0,0.5476248016111849,227.80636810469036,tres_eleve,refuse,0
CLI_004573,2025-04-09,43.0,M,celibataire,0,secondaire,independant,administration,0.7401564382699151,CDD,1109449.437084569,20620.922507665284,54278.458202204354,3,3.280562032423387,329004.69938111166,0,0,1,tontine,997155.2704208486,18,equipement,0,0,1,1,13,0,1,1,1,646.4487231142576,Franceville,urbaine,0.04892377821637213,0.07489865671880692,635.1355505172262,moyen,accepte,1
CLI_004574,2024-11-08,29.0,M,divorce,1,superieur,salarie_prive,industrie,0.14679797363444277,retraite,171789.07759125385,111595.39769623076,107573.03160497428,2,2.3749870151354346,184854.89376639365,3,0,1,avance_facture,1532451.9266626432,18,immobilier,1,0,0,0,6,1,0,1,1,542.8941149605059,Lambarene,semi_urbaine,0.6261924978777059,0.7433786187835532,237.47170701655028,tres_eleve,refuse,0
CLI_004575,2024-09-11,27.0,M,celibataire,3,superieur,independant,industrie,3.0502801935192485,CDI,41088.67437935238,37622.947304368485,112205.21008225506,3,0.40500948856427677,86619.32103111167,3,0,1,consommation,1569081.6535704066,12,equipement,0,0,1,0,10,1,0,1,1,370.67373880152627,Libreville,urbaine,1.0,3.18230769036218,200.0,tres_eleve,refuse,0
CLI_004576,2024-09-29,32.0,M,veuf,2,secondaire,salarie_public,services,4.249704177417745,CDI,445961.3714687011,23256.2335069051,140142.59881690834,0,0.37974221610272113,39254.59276447066,1,0,1,avance_commande,187524.18847167556,12,immobilier,0,0,1,1,13,1,1,1,1,553.8403254384131,Libreville,semi_urbaine,0.31424829095706547,0.03504118676132853,541.7351357102291,moyen,accepte,1
CLI_004577,2025-01-10,23.0,M,celibataire,2,secondaire,salarie_public,agriculture,0.588577819914495,freelance,502683.7859593533,381.81901208391827,147844.07465618924,3,2.8156803652535642,475924.1183792896,2,0,0,retraite,689234.0948361253,12,urgence,0,0,0,1,14,1,0,1,1,410.55265445608546,Libreville,semi_urbaine,0.29410949544361037,0.11425905544190629,367.21242420461067,eleve,revue_manuelle,1
CLI_004578,2025-01-13,53.0,F,marie,1,primaire,salarie_prive,commerce,1.0,CDI,137231.45857096603,56133.851907739496,48933.94708237047,1,8.892669279429034,87274.51317094312,3,1,1,avance_commande,782848.1289793216,12,consommation,0,0,0,1,18,1,0,1,1,663.8817331216896,Lambarene,urbaine,0.3565796617767888,0.4753818458314656,359.0080830318101,eleve,revue_manuelle,0
CLI_004579,2025-04-16,29.0,M,veuf,1,primaire,independant,services,0.43182679038828004,CDD,96700.24478475412,30350.98243233269,145239.6937789503,1,5.225258568223793,26426.581854300635,2,1,0,tontine,336341.2773285923,3,investissement,0,0,1,1,15,0,0,1,1,513.8041022503473,Port-Gentil,rurale,1.0,0.28984869521035267,250.32763376116833,tres_eleve,refuse,0
CLI_004580,2025-02-26,43.0,F,celibataire,3,primaire,salarie_prive,commerce,2.479125820433473,CDI,1162911.1679735074,5024.8547265872785,41181.88413447933,0,0.44481476910499207,46258.83432059074,0,1,0,consommation,375494.69713891717,3,consommation,0,0,0,0,9,0,0,1,1,256.79676085776964,Port-Gentil,urbaine,0.035412751436761085,0.026907665540872407,466.7323137728729,eleve,accepte,0
CLI_004581,2024-07-21,37.0,F,marie,1,secondaire,salarie_prive,administration,2.0161343528659588,freelance,1805400.608982893,24014.285926145625,185277.40354337392,3,0.6887259620839704,28042.780860982028,2,1,1,investissement,379212.9227452215,18,equipement,0,1,1,1,8,1,1,1,1,518.2102917195314,Libreville,urbaine,0.10262398418473642,0.017503636997906077,585.0403621590337,moyen,accepte,0
CLI_004582,2025-05-23,25.0,F,marie,1,superieur,salarie_prive,services,0.018510963999778224,CDD,563938.5357270696,35991.08284158071,104620.16942835395,2,4.607933867046713,63755.461156516685,0,2,0,consommation,1653058.8354748725,3,consommation,1,1,1,1,6,0,0,1,1,402.1935811505262,Lambarene,urbaine,0.1855169717981237,0.2442729025045894,527.6796333301644,moyen,accepte,0
CLI_004583,2025-02-13,34.0,M,celibataire,1,secondaire,salarie_public,commerce,1.3843560717997456,CDD,227465.21571166356,20141.88373994266,115046.09002886934,3,4.34088508150614,39815.572999804855,1,0,1,consommation,1022520.5235718167,18,consommation,0,1,1,1,14,0,0,1,1,424.1194449310975,Libreville,urbaine,0.5057744309121204,0.3746069189717234,323.8461980077219,tres_eleve,revue_manuelle,0
CLI_004584,2025-06-24,42.0,M,marie,5,secondaire,salarie_public,commerce,0.2764974025881229,freelance,179794.49393716658,73471.97345590299,108638.87359913885,2,0.2914870922024673,45885.893147252624,1,0,0,spot,1042084.0882854459,12,equipement,0,0,1,1,15,1,0,1,1,689.9858375681858,Libreville,semi_urbaine,0.6042391578304132,0.48299777589853354,263.22360377276993,tres_eleve,refuse,0
CLI_004585,2024-12-23,33.0,M,celibataire,1,primaire,independant,administration,2.595267012804868,CDD,356869.9636654469,66539.23867701385,31765.307638587354,2,0.27056538203511815,163833.58903113776,4,0,0,avance_facture,982777.9509175908,36,urgence,0,1,0,1,14,1,1,1,1,428.6253577547577,Lambarene,semi_urbaine,0.08901087475203213,0.22949020908143045,426.3934205410989,eleve,revue_manuelle,0
CLI_004586,2025-06-13,46.0,M,celibataire,2,secondaire,salarie_prive,administration,1.9261499855368727,retraite,426495.676842975,6185.657266882434,56250.91008674889,2,0.623486163047141,198810.23755574782,2,0,1,consommation,3138674.213050254,24,equipement,0,1,0,1,15,0,0,1,0,572.0161157625823,Oyem,semi_urbaine,0.13189092678062259,0.6132680789567603,437.40558595329026,eleve,revue_manuelle,0
CLI_004587,2025-04-16,45.0,M,celibataire,2,secondaire,salarie_prive,services,1.8424096347938297,CDD,222274.41829636568,36046.90774505212,275801.8749767302,4,3.0035747502494603,152754.13252189985,4,1,1,consommation,626481.6056096702,36,investissement,0,0,1,1,16,0,0,0,1,536.4110005198822,Franceville,rurale,1.0,0.2348754340135692,256.38172082100226,tres_eleve,refuse,0
CLI_004588,2024-09-19,44.0,F,divorce,3,superieur,salarie_public,commerce,3.98559952181519,freelance,189504.22034066476,30775.216408232758,243777.35015916088,3,3.211838238333467,49538.347550721344,0,2,1,tontine,452892.7720518013,18,urgence,0,1,1,0,10,1,0,1,1,455.4317059274308,Franceville,urbaine,1.0,0.1991568539729848,318.4314892198972,tres_eleve,revue_manuelle,0
CLI_004589,2025-03-21,30.0,M,celibataire,0,secondaire,salarie_prive,industrie,1.8450516242122785,CDI,181027.70975271802,69910.70646187347,279751.0012953621,0,1.128545472514455,60481.59643734148,4,1,1,consommation,148995.747256584,3,investissement,0,0,1,1,6,0,0,1,1,664.2358407460172,Libreville,semi_urbaine,1.0,0.06858791004063718,294.35237275512424,tres_eleve,refuse,0
CLI_004590,2025-03-17,24.0,F,celibataire,4,primaire,salarie_public,agriculture,1.9976518044907083,retraite,99501.91495924105,33313.54700881856,309010.14097363316,2,2.3053870008372055,22262.498331658157,1,0,1,spot,2517274.366232955,3,equipement,1,0,1,1,11,1,0,1,0,553.5017035402287,Oyem,semi_urbaine,1.0,2.108229413862793,244.95190375611065,tres_eleve,refuse,0
CLI_004591,2024-08-11,28.0,F,marie,5,primaire,salarie_prive,services,3.0041759194986613,CDI,278892.18690065,19117.279813176963,39787.83302533984,0,0.38815017336232227,10908.002663134244,4,1,1,avance_commande,460461.55736695556,18,urgence,1,0,1,1,6,0,1,1,1,409.81769680747635,Libreville,urbaine,0.1426638496671601,0.13758648771654372,428.17456065214265,eleve,revue_manuelle,0
CLI_004592,2025-03-15,36.0,F,marie,3,secondaire,salarie_public,administration,1.0758404041693306,CDI,341618.34852116584,31660.773016516818,42635.19121572573,1,0.2284841439963142,8642.11470847481,3,0,1,investissement,9118636.22136801,36,equipement,0,0,1,0,11,0,0,1,0,612.7720033486696,Libreville,urbaine,0.12480357510154101,2.2243721833740633,339.31419790127984,tres_eleve,revue_manuelle,0
CLI_004593,2024-07-27,40.0,F,marie,4,primaire,independant,agriculture,8.313130366634441,freelance,380272.41265811416,32253.779599238536,207471.47145615687,0,4.391627659907118,24006.903334607396,2,0,1,tontine,211295.65869369137,18,consommation,0,0,1,0,6,0,0,1,0,612.3525579612557,Port-Gentil,urbaine,0.5455864389581296,0.04630357336396672,447.56148200637926,eleve,revue_manuelle,0
CLI_004594,2025-03-25,18.0,M,celibataire,0,superieur,salarie_prive,industrie,1.0,CDI,176679.12132365498,10040.287579702901,141854.36156394193,0,2.4219428032355728,39383.49327118439,5,1,1,spot,520694.13773802016,18,urgence,0,0,1,0,10,1,0,1,1,374.7805526607332,Oyem,semi_urbaine,0.8028926140292589,0.24559312849053386,200.0,tres_eleve,refuse,0
CLI_004595,2025-02-21,34.0,F,marie,4,primaire,salarie_prive,industrie,7.352408902709341,CDI,625668.964977269,22121.501658526882,276195.60003540496,2,2.327645096011248,31407.516425384845,3,0,0,avance_facture,1042696.3782474193,3,consommation,0,1,1,0,10,0,0,1,1,527.0092750517306,Libreville,semi_urbaine,0.44144046691758054,0.1388775370328756,534.1589521791027,moyen,accepte,1
CLI_004596,2024-08-09,36.0,M,marie,3,primaire,salarie_prive,services,5.040894394089319,CDD,328249.6142460304,26713.025005649455,100382.44525108278,3,0.21117878466283505,10736.257512032247,2,2,1,retraite,1000795.8998653727,24,consommation,0,0,1,1,15,0,0,1,1,200.0,Libreville,semi_urbaine,0.3058113121675869,0.25407389590899715,256.89827447498425,tres_eleve,refuse,0
CLI_004597,2024-12-11,32.0,F,marie,1,secondaire,salarie_public,industrie,7.101254673443183,freelance,593804.8193104402,2844.0193325954633,49286.206539547704,1,3.0283383181390358,402210.2747740441,1,1,1,avance_commande,5438096.28192333,12,consommation,0,0,0,0,14,0,0,1,1,611.3713293183685,Lambarene,urbaine,0.08300068463031614,0.7631711219294744,485.57120114899067,eleve,accepte,1
CLI_004598,2024-10-19,47.0,M,celibataire,3,secondaire,salarie_public,administration,1.0,CDI,260974.56857820175,49657.44538970836,409188.61607537465,2,0.8446983011594874,73817.7650446789,3,0,1,investissement,985214.1891127632,24,urgence,1,0,0,1,13,0,0,1,1,491.2532899650627,Libreville,urbaine,1.0,0.31459457093215487,270.6766897823874,tres_eleve,refuse,0
CLI_004599,2025-06-28,39.0,M,marie,2,superieur,independant,industrie,0.7890226373778686,freelance,266228.83926546946,11852.180792553067,109432.46790816248,1,4.547038850518344,3821.8584770881025,3,1,1,spot,1541028.9433822967,12,immobilier,1,1,1,1,13,1,0,1,0,478.76399861237024,Lambarene,urbaine,0.41104663270173425,0.4823635146721975,386.77640825070273,eleve,revue_manuelle,0
